height,hash,header
663253,0000000000000000000d20beeec3ed8fd25d0cde0a8e6fb4f26c2314c9bb243a,00000020a66550bef742bf10089f5c56671b8a872a886299d7c2040000000000000000000a5ed91dbb15efe18a554ce5ab0aa6400ba15a32e4f3e6646d93a1e789e97314d809e95f72130f1728bf9035
663133,0000000000000000000e59e5b263266bf69efa43cae8919792af1d4b068fc41d,0000002019bd4a5f46de706d6ab254ba9783f97fabe3633ede060f000000000000000000c043b4e4a9144208d14764e74065f3b5ad0a8aa96214d209e016ea868caeaf63baf2e75f72130f17ced4cc42
662123,000000000000000000014167c2f2f8922967cf659a41292bc8b8c16eff71bc96,0000002031bc1d9b58003b1945f3c3375df957d727dccb2bede00d000000000000000000fa07108ebf58028abcd724aba8da6b24e0ff01bcb3f0ccddd3c1626f9a3d8f0ac492de5f72130f177b8ea8e4
661866,0000000000000000000b0586ccc742cf6ba0f18e37237bbefc6a818dbbecbf27,00e0ff2fc7b43d3b4c57a2ac7d0117fe718a34e75b53d575854a0a0000000000000000009250f75e6eecd57001fa1e0f0541cd3bbbfb24fa63f2dec21d0c76fb72ee8a477c6ddc5f72130f17b2f9d663
661082,00000000000000000000b38392efc06f7dc7ba0eb962dc2902a37892ef428c63,000000200b4d8458b429200211b9688842d48e81eb8c96cb00ec0d00000000000000000004fbd24bb57009506a0f0fa682dd0acaf88d7f83c5e0b1699ab7d1886400755b9733d55f56b10e173af782e4
661031,00000000000000000002e6261cb0e6a455fe735f5daf1b0ea4f8aaffee3c6f1a,000000204d85086d1b79e16ff64954287b65a5b51b57ead610f000000000000000000000e3c68298b5ca19eb2d99a9371bac0d2fca92c93ec55fc2313966af43016abe4b4bb8d45f56b10e177aa41603
661031,00000000000000000009e052f86798ca10f2d63051eceb3dac421aa552e657aa,00e000204d85086d1b79e16ff64954287b65a5b51b57ead610f00000000000000000000062e6d357d93225d8697c1177b6b50c92a9470f19d913598cfd1f7e14de27c0d93cb8d45f56b10e17708e2607
660938,0000000000000000000e2a84d45524fe91a8067cc7c66c5405fbf38828e9a218,000080203e1c11656ca33a79b376ca924e513ebd5b2307aee85e0e000000000000000000e59df5370b3cf6a70075084e02dc9f2cda4f228babac86d1275b2860f3b77d104fc4d35f56b10e17500688cd
660586,0000000000000000000ac815bf563c5ce88c98802d9582784a5b5511a06e1658,0000802063afb0d5314f00dd450a3d5e202f43ad4c6534277aa50e000000000000000000996321cdd911cc992719f93a2828bff4cd29260e3bbdb86cd80ff54e5048de787d62d05f56b10e1730a89eca
657561,0000000000000000000c2c0fb3fa1e1fc003c6f1393b1491e66307d9bdab2402,00e0ff3fd0333d7a6b7240079164609fd296bad91c114314ce7e00000000000000000000acca618561ff9ee0e0394826e4c6bb2e019ff408607b53cbe2334537f960017ee66ab55fddfe0f170b95beb7
655333,0000000000000000000dbf679191ac4d06fdc2198ff94aa4ffa960617393d905,0000002086bb2f23bd6c3af69a7d919773b20d2ee059811d0bc1050000000000000000009b0d83e861336542b456c804ef88dd9fccdf7bc0c91df9fb7cc9ee79bc1ec544953da25f33c410172a3b8cf4
655220,000000000000000000086cb8ad2bd042cd57b5f1bf6fbaf764e8f850f1d1cf62,00e0ff3fdccb391d89ba5fea79d1cc420972fedace4f2c8c31bf0200000000000000000026eec12d0de3033a5ae53328024b335bba0561393eb1afbc43802cb7d370ee00fd3ea15f33c410177deb63c4
655206,00000000000000000006dec1e0c6a73fb14a8d3975f7032bf7afe7387cb6613a,00e0ff3752fe998db01288c774ffaa401a3918cd29e6116a5f6b0800000000000000000026dc4ff18ffbfcaf9565e93d7f36a4419c0938212ef82bae978e7aea2e66be6fd11ba15f33c41017e0ced64e
654526,0000000000000000000309d878ee05b72b4b51bbf45f356da00f823b7b369b09,0000ff3f50b56919c197ff4d3c03d6f565165768a53ed8d36ad6000000000000000000009344b8781934afab546b4e2957db086a61c66e5120280e004d7d4f8dabd99e5d5cff985f4e130e17b8524726
652377,00000000000000000003b8dbdcd67824d763a67d20601e251f90e70af19525b8,000080206a87f1ebdbb6cca6fec9b0fde386181ce2705f2aaaaa0c0000000000000000003ad90a91b5426c7391055b4cd920e2bbbe4f23c2b1b6c03ad58436e1fac421cc6833845fde950e1754af9651
649585,00000000000000000006c8024fe052b0141339995d8a724450635fbee3eedce4,00e0ff276f01549fe3e5d2d52875efa2a98b6c95680bfdd834c308000000000000000000164f3d2465c3cad6f590adc852daf04ac1ec2cc7df8bfbfb90f5d08fada1c91e4ad56a5faa920e174821d664
649042,0000000000000000000ea7dfef484d3097105882330e01f009e89bc8c4fc899f,00000020933b4bfa65151167471a879f82014f8636e8d8c2a8ae0a00000000000000000003f6de7ef028cea19c6bc819f46908f1ae369f06d07266b71df231a756bd772d52c8655f123a1017015c72c8
647767,0000000000000000000eabb5628b8008710fb3f81f9224065126979bf4f38135,0000ff3f289373db327b8bf5491b13cbe7b9d5ae62fc7194bf900a0000000000000000009a1524b7b5390a17ad40c6bb4f276ed9dbef6b0216dbf86e6bc8f0739dac8b6b9c775b5f123a10175fc1e08c
644708,00000000000000000008bd49d6baf8c61bccf4b0b7fd5803df40e5880c73867d,00e0ff2f57e3474956f96da6ac3aec93d3b1cfadbf3222cc1c9005000000000000000000ffe334df49bf399712b8586af0f24f54e9d99d2d68f9bd3abf07511ac41dc1d915c43f5fac9b10177305ab4f
644370,0000000000000000000e62e8d4ccca57203cb6f48592eca8f7438940c22fb4ee,00000020b4a5d2072f15bb4fb1ccfbbd53e4d596c95a50db390e0a000000000000000000f9d5fb2379d49729c35af72fe2d214dd448caaf73120cacab2304e31bddcdb7674be3c5fac9b10178bfdb688
642669,00000000000000000007959607cb8aa17386a665f0caabdb4e8b69deb635d259,000000204574a47dc8af1865f0d86a6269a32478bf19394b79810b000000000000000000e0151f589674b0f6e6353141fd1972e9836539f2dfbcc0cd6857e4a700b3f75092a72d5ff8b410170d046fd9
642522,000000000000000000036f762effd9c6879299d358ac41ceb0f445ddb1eda495,0000c02077033ff3278fdae2012f7f7c7b0b9843b3352762a8e505000000000000000000d179095c5c57fb76382723397d3821dada2768f2232c3e0c6dc84cf098735da0495c2c5ff8b41017368d1ce0
642161,0000000000000000001058b1de1aa74aa4741cbd1c9497cd0beaa513405b0b38,0000802076daf4630f9fa49c2256f8e0c1561b529c6d598daa4b09000000000000000000d202b999df1f0f34f9a6f7fc5ba6befac5a63cfeaae12284b8149b4948f2e1ac8b0d295ff8b4101710d01a30
640952,000000000000000000027d19d59121c1d38e53555bcf3760af910d9e8b971e6b,0000c02011035b335d40519820d5e7f5be39b80dc47fb5e84c7a0a000000000000000000132ab70354100a37650a90b9a7fb0c8ab7333b6fe6dc328f2f6a349550ca11cfa1231e5f153a1017c0f89da8
638888,00000000000000000002c28e33c4bd6776f693a7f95338f6c6d1eb0489a821db,0000002020294fa1cd609e3dabb80b8560429700eece135907750b000000000000000000e12fefa74aae27ada6726702e7a9c7f228edfc023e5de0f6bf7273a496c60011deca0a5f19d51117149c8f0c
637749,00000000000000000007754fa29bb63a7d28460f0be2987f1901f3156aac3c29,00000020196e14b0d8371ea68e1950c772a1068d45e97608b98a0a000000000000000000a91caab8c519560208d854188278a22852156985f5c91aa0cec3a620b019c82bde2d015f19d51117709d0263
636449,00000000000000000009dd0580e1e897058734ff34685c78ae961be66dc4eb8e,0000c02086a14645c84c7cb6803ecf5da5465ee1c570bab4aea90f0000000000000000008e651c50cf1def58eca538c8583b2e86c9326a43971d47576a1baea9972fe8cc961ef65ef2d41117cb4a7c4c
636190,0000000000000000000eb3e017c081b6006fc3138a0b34649219569a9dffc961,0000c02056da8b01102d0ebb3235c81572edbbfa20c8bd5b835407000000000000000000f0234c84748b6c4305ead65c1151505a8ed8232a6d85e3630323f749ed87e36098b8f35ef2d411170d5e098a
635287,0000000000000000000b3fe84e2318e025e10cfa086c4eeeb7a86a72a19be0ca,00000020cdfed71627343258993822f5675640e7aeb3a44d44e10100000000000000000069ec858c3605612a4704f67221d20443781633b73a034deb61307d1b0ed117cedd71eb5ef2d411177f5ce083
634707,0000000000000000000202a9e5a9d6086a604038209d6ce70acae159b252c5be,00e0ff371a23d3d0c796de9d4ff6f3aebe6b5d907124aa285e0e0d0000000000000000008f5ae161b0989319f5f8b843c1caf15ac4358aa5f2fbb51df72ca64b30f9d38cb122e65e357f1417b85166dd
634467,000000000000000000068588f0045a0e8da55620a533082279f3cceee4ca1c21,000040204e28b03ebc89e6a7175f3818c8e28e9cf88352be761f04000000000000000000b39f29667f355024f2bbe7bb860cf0b662dd64990b8d7b6359adc7282e539995651ee45e357f14176aa15203
633550,0000000000000000001470238e3b4e880f1608223a2192707ad04cb8d38110f7,00e0ff277404dd6d6273efe5bfe1d6246538bd9f996c422a1c1d0a000000000000000000e125a05ebbd00a23ffd6e16dfa0446afc51073c7165289a6cd4118e951ca4a68d3c2dc5e357f14174814605f
632749,00000000000000000009eb4b7e3fc497d4d6909069f9a06b3efd7d1664c77e77,00e000208d4a094eec5f8950715fbbc0fdaec50fea2621b2f9720000000000000000000044432688c11856a9d3067daac63d0d4b74feea6d35d8c5e63d9a1b7fd9a588449f64d65ef69712172ff48fa3
632064,0000000000000000001102d5c5e3891ffb14ff61600ba21eeff7d40f3c122459,00e0ff37989489a55943618b45fb3c83be28737b0f94bfff52f402000000000000000000f3e62733213181e54f42812195e5bd8d855544487b842bb7eb4b788bb3345873edf3cf5ef6971217646740dc
628089,00000000000000000010c4359e2eb26b527b56a44c5dab4fb57635731c496366,00000020d526c1338673d0efe1c073c95db76be1f518987ab03c0d000000000000000000267cd78a6c8e52caccce75de4ed3bf7323786543faec88305f3a24ce6e6dbe222ceea85e33a3111771cedcc6
627663,0000000000000000000dc99404426032f8bdfc3d13551bac83e98487a086c626,00004020c8f576e8dd04edf26f4880179bfade43bcca5598f458070000000000000000007565bbd11d6208a947202c4add6abed8787ea15a23bb8b8ef1f98a4c1df6ad8f550ba55e33a3111714d5d0d9
623028,0000000000000000000453d4dde4cb99994357b167a536e46c4035d6c879be09,00e00020f8c27930b80bc4327cc02bf0133e80ebdf88e44d061f0a000000000000000000bc3c3ae4c7bfcad15ca54230122e6343b0be1bcaa024928f664c89ff0324e5b476b97c5e413b1417fe439296
623024,000000000000000000071cf6bc3703bb4dc24d4a43ceff3a0e6ac86cb74b1b91,00000020a60c8ea894679ebfdd19bb36546b31451acfd226ee990f00000000000000000036fc3998e366b8363c2bd3a2be6364b6b822f28ba5f43dd8d7800f37512a42cb73ae7c5e413b1417c100472c
622178,0000000000000000000b068deb4520b4acf83f5ade4e2958c4f8ce1663741b71,0000ff3f736da276e6b494fdc2611fd53d23b85c08f2f7687dde03000000000000000000812c736040e9551c1e0cc796f49b9f914a077a94e1f730826e039ccf05f18700964d735e1901111767d6132c
621425,00000000000000000008d9cc7e483ac336aaa8f792250f17264b948ab9398a2f,00200020bff384d6750205a7d809d032be980896c48f34bfa760010000000000000000007f2023053eedf41781d2ade02a7e28487b21f520d2a40780b50bc670b244ffdab9eb6a5e19011117dd2cf10d
619915,00000000000000000011742482cf54ee9933e6d827acf7cf680a439857d61e3c,00c0ff3f3547cd9ddb183575e2207370e8b81ce19cec4c5882f701000000000000000000a0994a07332469917924ff1eede391c321430bbe7e151b2bc975c7ca9459ee35c0af5d5ebc2c12174ab7dcac
616393,00000000000000000003702b2d8cdc985ee60c95cb38f81f13b8552e7bcf43ef,00c0ff3fb48e071f43f35c23938f0df28ac4fe7a56e827ec7172070000000000000000004c1f9f64dbed205187f48e519ce3d6470c51807eae950f48fd88a5268c463b2c6b883d5eff321217ec9bcf4b
614601,0000000000000000000cd4fe0479cad63e7eb6df154c28dec9d7ed37a510bfbf,00200020b8301ba042f3b03de6af005d1e62cc8df15df7179dc5020000000000000000005ba257c79b3c211076f77c04a8687508aba344973a6cd4503490cc8a00a8d1b6e3482d5e780c131719c7156e
612057,0000000000000000000a7f4a86f8383e8c77ccf2c71c99e1019bf8751fd89171,0000002046e026a39513aa7ab368348e25920e42d368a863b83a0e000000000000000000e3622a553e40f5786f595a0dac45356b24464924a9f1b746cebcfeaff7cd9e292f56175ef26514174701efb6
611945,000000000000000000144ddd08a0785fb6802efef84351c516792f208cc1b25a,0000ff3fbd080099583d428ac460ab5de9e010735797170462980c000000000000000000328f33b83e060b1aee6ec836112eb3a88e8c4d3469dce4e2864c331294fb6d4b204c165ef2651417f76f9639
607673,0000000000000000000fac4555d885511f322497c2f44c6e3db90057f5cfb463,000040205aacc8a1eab9c5774a2cb9bc4a4da31ea45f019808330f0000000000000000003336bfd313f0ea5008d6f0c1c6891665a8596d994256065b543958b493fe04d75822f15dd2db15178a009d34
602714,0000000000000000000154625d1aaddb007c78fd2dedd6720413f8de0d5af00d,00000020fe01c5417bc7786062bf99f0d89ceff634feb1f8a2af00000000000000000000aecf053349f710c9b20cfe43e1d7732e5ef61a3431135befbe5d5ecdf700c585f4f2c35ddf8e1417eefd5f9a
602597,0000000000000000000c4ce7ca2b431b84aafc2d31fe66fbbcd59f41fff3d904,00000020528ab25119c17e29f9535558b0fbfa33493f30f1a39911000000000000000000638505e7893dab9a19c308d54d2c974e4d51924b229576df96e17350b2725a1f22e1c25ddf8e1417d8bfde65
600132,0000000000000000000cbde2cd379631dca3e115b137eebe619f70f801ddabe6,00200020cf2ae3d2fd16e8838feb4f128ef6eb0db627f0e43880020000000000000000005fb24b226d9c77821cd2487c9fc2b05aa6cb80665294e2399b94740ed567251fe78aab5d5ca31517673e3e35
599604,00000000000000000007cab2644261df83f039cf75ee21eb761cd26f4cec79a6,0000002030bd5433704e090187667b12babea1cc126559f88dce09000000000000000000afdfede9732627ff4bb02004f2ac95acca288e9a98a44393b7ef5f31616726df2b00a75d5ca31517e29a4781
598793,00000000000000000003042ad7a7ca619a209e386f16209adea5001e5183a827,0000c020d8989b4d745821344d2afbe88d50067a8bb716a2a41107000000000000000000147a48a9a7a25d793ca3f02f9fb5a4aa071703df7245f3091743ecc5b89c731d33889f5d5ca31517f503edb7
597567,00000000000000000001426527cb1d50ef29977ee242330a6b5149e1bceea29f,00004020fa37fdadc7bf48b75fa2bcd3eda73667981ca77bfda30f0000000000000000009209bd704d98bb2a72671e4bd43c385cff8e58eb5edd2c648032e7ca1150129446d2945d240f16174f851743
596591,000000000000000000136de8d19fe5c250b396233959c0f024db53185e28b1ea,000040209a2b11f840c68c776b972cc7ae2275394027577a1c5d160000000000000000007205ce0d16927cd610d019067afc869d8e687519f14fe01d56c1e64aad70eacb76008c5df5ab1717518cbdbe
589508,0000000000000000000bb81a2063db16d47ed3c0dcb7000d437abb81a2cb8f0d,00000020b33f294c84b098b9ee9d9bd3a7baf5e9d5dc9585784c0b00000000000000000006f9be0aba53f6370a437fd24396cba2c76f70d002c6737230ede14eeac35d1245054f5d39301c17bc8be171
589477,000000000000000000171da08c19fe27f9fc8a68e80aad56c1b26e969c497025,00000020a2ebe11c66bbaedb2dccece62793a43c8862671a3e3f0000000000000000000072a51e95acd89465151aca5d66a0c18a6c8ef70c9f6ce55247dafd77ebfadc6a39ca4e5d39301c17b44e3194
588206,0000000000000000000b4b3daf230a489c3afc7238c1ae788c611e1c6c448ad9,0000c02054a9fe67c81ab4e4a776c25e1e8b9b4238226140820b0f000000000000000000e1ca226eb5f4053b0b9fbdc46a67d85356c1ed46354b49af5333a559f3e6b961370b445d083a1f174fbac905
586441,0000000000000000000ca6c919cc4015d50bf60fd38b1e10422aa1d792a9c861,0000c0206cfb4e7c777dc3aefbcc1f2ad929519b4757de475a0b0b000000000000000000cd24175aed570e12bc5565e7edb04d342b4f0e635999a1a813b3459e6c1e837a3cf9345d9b0d1f17a07921a6
586151,00000000000000000017a3d0245aaf6ea57a78d4cb2f7f61c4e07664105e3407,00004020187dd49fc57081894658813ea0a6efe027d7c4f6476400000000000000000000e4c878e66a5667ef8472fed0b03cfd2dffefcad1eaec91a65868fbc629d0413c008e325d9b0d1f17f4ddf7dc
586096,0000000000000000001df8594ebf79a3c813569d71f82f4f433bb14e0dfbb8ef,00000020ccd4352c6d408f3e18330a2efa378933420d3f04909504000000000000000000053f3165954fc2516023797c56b07978f93fd7bc4374aa9d913fa8a9f0b8eba26030325d9b0d1f17ac59b850
579715,00000000000000000012074f5c5506ca0fe5fd10f6b0e67533b2d62c143e7823,0000c020c581774843f94b3e229d43a5072b1583cdad1e0fe96718000000000000000000f45420e16b18ff24b1d51cf60a6a1bbef315923c5d8a13b8100ec128d8903b14e1c4fa5c76bb2517ae60db39
575016,0000000000000000000c6c0d049d9607ab98612a32f5bddfa621f33d67cefd8b,00000020b8373ce1368160ba091c2fca610f31ec326e8a67ea332600000000000000000011d68d774f3ae6910e45a79797d16dfe9b1c2f6d7d60a2f3797ad2d3ad3edcfbbcc1d15c38ff29176171e4f2
574287,00000000000000000020d41cb0805977d7f4446684867183f2baf8f0c10ce867,00004020ee72cf81e695b393ffdc7eaf675b18cf638430aa03cc200000000000000000005f7ff2f27f0fe1efc10881623034596fa37df6ccfc9f289eab9c4b4d460d6d92fc16cb5c114e2c17095ea7b6
573380,0000000000000000001cadc54b0486649ddb0e2b7e36c97ae4e1e6a26e1e05df,00000020688b76acebf1b43d050f8a92d646c79645d620a6b371070000000000000000009959d251d07218c5f8ef9f394d02daf52ddc3311b6e49b764836d1a29cd6a93ea081c35c114e2c175a1da286
572333,0000000000000000000528b13b09f842b428401ca02f44be163868a8e719bb69,0000c0200eead7c6fb1f86462791da608ca28f62fb18049426eb1b00000000000000000014d66b00502bdb9d30f9abe950a33040a852dbc125246bbcba145e905fb6e36455eeb95c1d072c17dcb82705
570572,00000000000000000014313673abfa3c9ebedc3d406f2ccd4e9e87020add593a,0000c0204c34eab5903d7dfa3d9462c1198755b0ff0b4cb7bb17050000000000000000005dcc6a3fb993a55d5e966e2c2fbbf9999d696743890ca09263dc3cd12b22931268a7a95c1d072c17314ebf11
565104,000000000000000000201914202cee0fff4d2c320618c7bd5515a9cda49f7354,0000002098aee42028288ee52c78be768e570b4ed5e97a7797bf0a000000000000000000d1ce5ca669586efe24e42d33bf847501044f63b57b32be36d06b9e7560ab9afb7a6b785c505b2e172a369253
565036,00000000000000000016ef1749615972a4598c67259d5114450cd5a09d99042b,00000020e7d885851c34dde5db7b86e7032e1300e0278525c9281900000000000000000047abc294150fdf2aea37da0736a4c1af8fbbb90acc8081f64d89d0410a3d24c7e9d8775c505b2e1718f6dcdb
562876,0000000000000000000e524cefa493d62262900dea32792064d84d4ceff3f924,000000207705eb36217bf8273e5548dfd494bb98b7c4f038ba67280000000000000000009ae805ec0e2b168ca9920ce4c7290d430f9e3bf65ec0a74e346d7b39383bd4ea0044645c886f2e17710d8774
561560,0000000000000000001a5108e954cb0c1be3727da56c6b5ad0a8d5315cc878f9,00000020420d7f1890302e802e573cc3391d680fecd1920c55a0080000000000000000005031e9c16a294253669a23b4287e92e6938b6e47625dbb3b59970cfc42dd4bf441bb585c356830174dd0c9be
558348,000000000000000000136da07c3034e34e360c7b2f32fb88aa7dfa3edd14ad57,00000020a5a704adfd3d15797e87ecd7c255e0e3efbe12fa05920c0000000000000000005b7427d9b0429be9fc8443459c7f85f67f52b6a8eb5726edd9b6f41c45e3bf0025233b5ca5183217806ce395
558228,0000000000000000001bfb4bbbd481a16bdacfa83156334b5294786f8029e4c6,000000207de451350d2e7a6638384c55acf2bb158ff81c6066ba2d0000000000000000009f83f8950ebee122552a234ed4404c1d228f7728deb5403488c54aef81967e47c3ed395ca51832172ee42ea0
557619,00000000000000000029ebab8bd47d86043309823f5f1577d881395f292b075a,000000207e70c57e47cc05cb7cfbc46f36a62e7339caa535608601000000000000000000da43da9acc84e4285dfe7c32e4e36bc84f9058fcb2f3f24795e9f3c41351b9e1cbc1345ca51832175c7328fe
556976,00000000000000000004b7c8cd40132c94085abc0bf2448c1696788fb1ac5460,0000002019ff4ed4019b3478fbf97f3b7830d77f7e68f060719630000000000000000000b0d692718163526139f2aff6e9af1bbcbf851ee0002297743674b2de42667e22343a2f5ca5183217b4a73d97
555155,0000000000000000002fa73d58dbc421939796bc370af1ece833f2d1ff2fdca3,00008020e6616d532386d604f6be4ab50c279fc5367ef19c42251d000000000000000000fb8d209c56f4a22ca12f33b826e4b90b2a9c5ad388712b237762613d7bce1e809efa1f5cf41e37175129dfe1
554610,00000000000000000012acb8e7bb492657450339ee1d3d3cc18c975ccfb9eb6b,0000002036dea552517b6c276b3175761a149c0d531f24747d3110000000000000000000fc1b0eec85fa49e87fc4a01059acf0203cb7d092d67b7394d9027adfabce881d486a1b5cf41e3717b00bcb69
553769,00000000000000000016eea2d3241be96f3ab3614ca92176f94fb8745abcb4fc,000000209ca78ea3b9b956ae1b3d33e2e38a9042b493d1c56cb60c00000000000000000010721b4dd80aa890a4abbe54a3ea85fbef63a9c534ed72a45650d91084ff2746ec7f135c7cd931179412a618
550431,00000000000000000008b5e0da2d67dbeaa5ac4ac9344a8a9c14510491b5671d,00e00020f7c9464f3618bb421f211677663ceb6084741a325fd6190000000000000000003a597de3ef30fd177d9d053e16ce6a02d7143273bf232e89d9f0377bc1c8fdce46ebef5b2f4e2a172c2a7a7e
547182,0000000000000000000b1d1a9322fae2af88977762a548dc5c3d9b0dd6a88142,00000020e0adc6178b78bfb13a0412dda024144f8eb4a25b801e0000000000000000000000d0674b35cc73740a8e8b4d2d44b832b90e1903891067b859cd877a567bb2f4f4ebd05bbd2f27173b8ec607
547031,00000000000000000025f54e8fd24d284ab17aac3e6848d13a8f3c0c8c0df3cb,000000208980df6ec5b014118b2ac1f54eb1d3d79593797d6c830f0000000000000000009c2a1d9652729f78b8781f6fa8c842f8df04df638c710b262d340762a2ff16716b3dcf5bbd2f271745d8379d
545312,0000000000000000000f1faa71a8fe7544556a2d89bbc0ddafd57c2350fa8114,00000020f085c7a86a7ef0f856931b5d16cd032cea0f5dca4d9f1000000000000000000019bba046e8381b006eb0bf00a37e519563502a39f294b3fa77fea81566839936844cbf5b91c125172b8f2912
544765,000000000000000000020180eb022e923f5ed5750a3d235a7c855cc431711326,000000209c07acee8b73b38e0b318ef7d7c7665d07ea3ecc828f190000000000000000001dc4f1d312027a48ae5a3455906348a82ce073f450256938984761a4b9c608d41bf8b95b91c1251721c3f36c
543892,000000000000000000082fd7cff6b97ba03405ec723b3649658d270a4ff12a9b,00e0ff3f936c85a6a2764947d1d04cd344f5d3a4cd5c245a265d15000000000000000000ca05b37f0e74eee1b215bb4e79064a41398459be7b8ad98ad3c12bc5acadc0848cdab15b1f5a271735ce5458
538885,000000000000000000144247137b6bddeeca782dbf47ca36ff195d37f4d3aa2d,00000020b549945e4976ad7e82222d61cb8b8effd31f88d7d46803000000000000000000801de2d87e93188313fb9523f35a4654c521175399d8e8d84cadbc6083d4d2767036855b2dd7291716c45f0a
537859,0000000000000000000c734e8e9ac497113aa2419f6bfbf0a5046d8187e137eb,00000020ffab2f1b1c006daf069406784ff7874537c690522c622400000000000000000007b08f4225bb956f35120096ae7b08716c18dc54217b222489d0b181d8838f399f947c5ba70d2c17971e348c
536375,0000000000000000001b28064cfbc118875239f2f9f8dbd82f60fb6055029e61,00000020b57e3d5ffe72c2c08b11f52e3fa030c475d37e3e4cbb0400000000000000000060dbedc7204cc5e365a8dfc44631428ba57ad791812b1d4544b23df2bc78f424e8a56f5ba70d2c171f8a96e4
533648,0000000000000000000cb756d90a21fa23ef67d27596d78d8abd5b0554dcbe36,00000020dac5536c3b3b618ba5c5ae430c849abc12d2aff85f200a000000000000000000aa981c7ada5cb35f5a5e1ca02075b95db74134b0e797505316cb34642bb70790ebc9585b175a36174dca3e32
532489,00000000000000000002c993cd9e9b3af3da6c921b5f61765406e1e4c980e674,0000002003eeb6a93622f097ecbe23c211724d4852ecfb01484213000000000000000000da9efa345abbac1078893c05ee94f35812d89f33e499d3974ed1460ef14569495e864f5b175a36178850534c
532257,0000000000000000000d151d626c3c3ee7892a0223ecdb0ecb0b89608557020e,00000020dc8c17b655cf8154be12c836cf1deefb15445c29c4fa21000000000000000000d3b682ae60ea7d74e524455434d48c65ca6445a916edb3ce9d0f93bdacfd715d55a34d5b175a36170608ae24
532060,00000000000000000004ea2972668618586f47b9b237c931a05ac5638ae64ba3,00000020f37c26c6f0a40708ef4f6b592b3bd433867ea7cbef32130000000000000000004843e50377cb47ca394a7ad08ed1a36b5d2da3770678fa651d869904aa4b6038a0a44b5b287a34177cf4833b
527337,00000000000000000017c11ceab093acf493f685b5354755e8f8b16bf52da36a,00000020941f4e2e1a9c8240f465924c2a62c1fd71e4eb8ea10324000000000000000000f032029173a9594f3ab4a66c8e006919233d703bed4519f76f52faff3a38622751ac215b41f83817760fed33
525268,00000000000000000019e18acffaaf455b9553d73fadc7ab4a610ab0952b369c,00000020bb4115b0aafcbebc4729ef79ac8eb5eacb618b7b5b910f000000000000000000936a1a27f9b700c9b57e398c6025c27afe52299719423414b599cd39c3d0722707d10f5b495a4117b6567e78
521694,0000000000000000002296da272a0a6ca7597819a5a7f8460c12daa411209eab,000000203758f219d62c398d192af06688177a7204770b09e03f4200000000000000000035f82666f617ee8d3bafbeeca428f8904661a0a6525a391f47316c538dd3ae786501f15a53fb45176328424e
516557,00000000000000000039a209de03bddc721668ac19df3ffc39c0dba63bf364a9,000000208e1b98f6d8f3605d42f814adcf3de489b42566ff0f920600000000000000000071a887027881632d3564d834c2b52612a093507b9998d563a25d517f3a9d8dbab372c45ab72a50179ec96897
514235,00000000000000000025c54fa42d8d92ba7267a90a858451716f89ecae79244c,000000206f306515d14cbc0e2bf13825affdb14aa25763785faa0f000000000000000000781ed21b07c5fc05a9c46c0153372364af031f13882d9cd4f5aaf13e304951b0d395af5a494a511756bb7252
509842,000000000000000000552622fa1e15a2c85c6563bd7b66098965804cef3358e0,00000020c620ff6397b20511d4c52c4bcc02cbcf26780a92826646000000000000000000a28c9cf072debcdd0418ab4907e5a689a8a69b0186d16b0825c31d78385e77a4aa0e8a5af8e96117212e05dd
509677,000000000000000000412393430df277b1c5210db7f33bb1bf1babdce10e2034,000000206ad1c2c0bf5bae4204d3e324908a21b4aefedea5c2c52b000000000000000000bb8bb815776149ce36d4a76951c6860c278311c6827ac26fa3000efed8fffb881cba885af8e961179929290c
509239,00000000000000000044f109cd547566f3b756538d80b5b7017a584ef812ba87,000000200b64159d57f107ee8754fa6e56ab2079e4cdfca68a9317000000000000000000baeb125fe8234d38e0904226aabcf5f607e68717892b13db5ff46d277d57608bdac9845af8e961171014d400
508169,00000000000000000000344049294a84262d660afba88297c770a5c183c4db4a,00000020d510750bd41ac74a9ccda62eb0e766003cbf5b0f8584320000000000000000005c95bd0b40756c051691814cb98861202c94f6ca93da84027fe8a7eb891107e2468b7b5af8e96117456472e0
498307,0000000000000000000a8a698474460c625e612272242b806265444fb588c7ab,00000020cb78817e1a1566d48cfb3fc1f53ac1955669ac6216d66c0000000000000000001e4dac48aee30fc20c58daf157456b3e98cdf35a9c282db97698e5d06814e1e2c0272b5aedb000188db8ba43
497837,0000000000000000002bfbfeb22d696cc4361cc96945b3397e5fc86c55f9fc48,0000002056d8b06bca13f4ad1ef6f6a3af2cb51f8212f000891484000000000000000000771d9fe649fd4797fa8ee64b5581573bd9dd956ef614b1496677ed7139b27ade7468275af6d0001867bc5e5f
495139,000000000000000000c4aacfe36721d1f10358cfb42e69e732ffa2543ba1662f,000000207705fe975bbd8fe2a0f435930cee4cb6abeddb8f7233690000000000000000003c31161d22b436a9873e59a11dab45a1e4de237d962f8f027279ec81470bd315faf6115a4bce00187b0f7886
494893,00000000000000000054ae34a77c0d7c728d63767106ee4404433bdbb8eb85b3,000000208030dc2393623537d389e9cfde558659b26ea3ed654c820000000000000000002d26a6e16deb092602a715c1844074a2b418d3a10080f5c616e4f1efa361248a690d105a4bce0018d5f310f0
